id,num,gender,gender_label,gender_tj,letter,name_tj,name_cyrillic,name_latin,name_tj_raw,name_cyrillic_raw,name_latin_raw,is_official_permitted,legal_decree,is_enriched,matched_child_name_id,meaning,origin,attributes,history
tj_f_mehrofarid_650,650,female,Женский,Духтарона,М,Меҳрофарид,Мехрофарид,Mehrofarid,МЕҲРОФАРИД,МЕХРОФАРИД,MEHROFARID,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mehrofarin_651,651,female,Женский,Духтарона,М,Меҳрофарин,Мехрофарин,Mehrofarin,МЕҲРОФАРИН,МЕХРОФАРИН,MEHROFARIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mehrubon_652,652,female,Женский,Духтарона,М,Меҳрубон,Мехрубон,Mehrubon,МЕҲРУБОН,МЕХРУБОН,MEHRUBON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mehruz_653,653,female,Женский,Духтарона,М,Меҳрӯз,Мехруз,Mehruz,МЕҲРӮЗ,МЕХРУЗ,MEHRUZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mizhgon_654,654,female,Женский,Духтарона,М,Мижгон,Мижгон,Mizhgon,МИЖГОН,МИЖГОН,MIZHGON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mino_655,655,female,Женский,Духтарона,М,Мино,Мино,Mino,МИНО,МИНО,MINO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_minovash_656,656,female,Женский,Духтарона,М,Миноваш,Миноваш,Minovash,МИНОВАШ,МИНОВАШ,MINOVASH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_minu_657,657,female,Женский,Духтарона,М,Мину,Мину,Minu,МИНУ,МИНУ,MINU,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_minunazhod_658,658,female,Женский,Духтарона,М,Минунажод,Минунажод,Minunazhod,МИНУНАЖОД,МИНУНАЖОД,MINUNAZHOD,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_minufar_659,659,female,Женский,Духтарона,М,Минуфар,Минуфар,Minufar,МИНУФАР,МИНУФАР,MINUFAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mitra_660,660,female,Женский,Духтарона,М,Митра,Митра,Mitra,МИТРА,МИТРА,MITRA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mitro_661,661,female,Женский,Духтарона,М,Митро,Митро,Mitro,МИТРО,МИТРО,MITRO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_moniyo_662,662,female,Женский,Духтарона,М,Мониё,Мониё,Moniyo,МОНИЁ,МОНИЁ,MONIYO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_moniko_663,663,female,Женский,Духтарона,М,Монико,Монико,Moniko,МОНИКО,МОНИКО,MONIKO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_monis_664,664,female,Женский,Духтарона,М,Монис,Монис,Monis,МОНИС,МОНИС,MONIS,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_monu_665,665,female,Женский,Духтарона,М,Мону,Мону,Monu,МОНУ,МОНУ,MONU,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_monush_666,666,female,Женский,Духтарона,М,Монуш,Монуш,Monush,МОНУШ,МОНУШ,MONUSH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_monusho_667,667,female,Женский,Духтарона,М,Монушо,Монушо,Monusho,МОНУШО,МОНУШО,MONUSHO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_moh_668,668,female,Женский,Духтарона,М,Моҳ,Мох,Moh,МОҲ,МОХ,MOH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohafruz_669,669,female,Женский,Духтарона,М,Моҳафрӯз,Мохафруз,Mohafruz,МОҲАФРӮЗ,МОХАФРУЗ,MOHAFRUZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohdis_670,670,female,Женский,Духтарона,М,Моҳдис,Мохдис,Mohdis,МОҲДИС,МОХДИС,MOHDIS,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohdisa_671,671,female,Женский,Духтарона,М,Моҳдиса,Мохдиса,Mohdisa,МОҲДИСА,МОХДИСА,MOHDISA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohyor_672,672,female,Женский,Духтарона,М,Моҳёр,Мохёр,Mohyor,МОҲЁР,МОХЁР,MOHYOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohin_673,673,female,Женский,Духтарона,М,Моҳин,Мохин,Mohin,МОҲИН,МОХИН,MOHIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohinav_674,674,female,Женский,Духтарона,М,Моҳинав,Мохинав,Mohinav,МОҲИНАВ,МОХИНАВ,MOHINAV,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohinur_675,675,female,Женский,Духтарона,М,Моҳинур,Мохинур,Mohinur,МОҲИНУР,МОХИНУР,MOHINUR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohiolam_676,676,female,Женский,Духтарона,М,Моҳиолам,Мохиолам,Mohiolam,МОҲИОЛАМ,МОХИОЛАМ,MOHIOLAM,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohira_677,677,female,Женский,Духтарона,М,Моҳира,Мохира,Mohira,МОҲИРА,МОХИРА,MOHIRA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",True,mahira,"Умелая, искусная, мастерица",Арабское,умелая; искусная; способная; компетентная; трудолюбивая,"Женская форма от مَاهِر (махир) — «умелый»: مَاهِرَة (махира). В исламе мастерство и профессионализм — форма поклонения: «Аллах предписал ихсан во всём» (Сахих Муслим). Хадис о грамотной чтице Корана: «Та, кто читает Коран умело (ماهرة بالقرآن)» — с благородными ангелами-писцами (Сахих Муслим). Имя несёт смысл стремления к мастерству как духовной практики."
tj_f_mohiston_678,678,female,Женский,Духтарона,М,Моҳистон,Мохистон,Mohiston,МОҲИСТОН,МОХИСТОН,MOHISTON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohitobon_679,679,female,Женский,Духтарона,М,Моҳитобон,Мохитобон,Mohitobon,МОҲИТОБОН,МОХИТОБОН,MOHITOBON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohikhosa_680,680,female,Женский,Духтарона,М,Моҳихоса,Мохихоса,Mohikhosa,МОҲИХОСА,МОХИХОСА,MOHIKHOSA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohliqo_681,681,female,Женский,Духтарона,М,Моҳлиқо,Мохлико,Mohliqo,МОҲЛИҚО,МОХЛИКО,MOHLIQO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohmino_682,682,female,Женский,Духтарона,М,Моҳмино,Мохмино,Mohmino,МОҲМИНО,МОХМИНО,MOHMINO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohnamo_683,683,female,Женский,Духтарона,М,Моҳнамо,Мохнамо,Mohnamo,МОҲНАМО,МОХНАМО,MOHNAMO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohniso_684,684,female,Женский,Духтарона,М,Моҳнисо,Мохнисо,Mohniso,МОҲНИСО,МОХНИСО,MOHNISO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohnur_685,685,female,Женский,Духтарона,М,Моҳнур,Мохнур,Mohnur,МОҲНУР,МОХНУР,MOHNUR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohnush_686,686,female,Женский,Духтарона,М,Моҳнуш,Мохнуш,Mohnush,МОҲНУШ,МОХНУШ,MOHNUSH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohon_687,687,female,Женский,Духтарона,М,Моҳон,Мохон,Mohon,МОҲОН,МОХОН,MOHON,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohonchehra_688,688,female,Женский,Духтарона,М,Моҳончеҳра,Мохончехра,Mohonchehra,МОҲОНЧЕҲРА,МОХОНЧЕХРА,MOHONCHEHRA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohoro_689,689,female,Женский,Духтарона,М,Моҳоро,Мохоро,Mohoro,МОҲОРО,МОХОРО,MOHORO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohso_690,690,female,Женский,Духтарона,М,Моҳосо,Мохосо,Mohоso,МОҲОСО,МОХОСО,MOHОSO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohofarid_691,691,female,Женский,Духтарона,М,Моҳофарид,Мохофарид,Mohofarid,МОҲОФАРИД,МОХОФАРИД,MOHOFARID,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohofarin_692,692,female,Женский,Духтарона,М,Моҳофарин,Мохофарин,Mohofarin,МОҲОФАРИН,МОХОФАРИН,MOHOFARIN,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohpaykar_693,693,female,Женский,Духтарона,М,Моҳпайкар,Мохпайкар,Mohpaykar,МОҲПАЙКАР,МОХПАЙКАР,MOHPAYKAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohpari_694,694,female,Женский,Духтарона,М,Моҳпарӣ,Мохпари,Mohpari,МОҲПАРӢ,МОХПАРИ,MOHPARI,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohpora_695,695,female,Женский,Духтарона,М,Моҳпора,Мохпора,Mohpora,МОҲПОРА,МОХПОРА,MOHPORA,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohrukh_696,696,female,Женский,Духтарона,М,Моҳрух,Мохрух,Mohrukh,МОҲРУХ,МОХРУХ,MOHRUKH,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohrukhsor_697,697,female,Женский,Духтарона,М,Моҳрухсор,Мохрухсор,Mohrukhsor,МОҲРУХСОР,МОХРУХСОР,MOHRUKHSOR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohru_698,698,female,Женский,Духтарона,М,Моҳрӯ,Мохру,Mohru,МОҲРӮ,МОХРУ,MOHRU,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohruz_699,699,female,Женский,Духтарона,М,Моҳрӯз,Мохруз,Mohruz,МОҲРӮЗ,МОХРУЗ,MOHRUZ,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohruy_700,700,female,Женский,Духтарона,М,Моҳрӯй,Мохруй,Mohruy,МОҲРӮЙ,МОХРУЙ,MOHRUY,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohsafar_701,701,female,Женский,Духтарона,М,Моҳсафар,Мохсафар,Mohsafar,МОҲСАФАР,МОХСАФАР,MOHSAFAR,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
tj_f_mohsimo_702,702,female,Женский,Духтарона,М,Моҳсимо,Мохсимо,Mohsimo,МОҲСИМО,МОХСИМО,MOHSIMO,True,"Қарори Ҳукумати Ҷумҳурии Тоҷикистон аз 26 феврали соли 2026, №98",False,,,Тоҷикӣ / Форсӣ,,
